Publish Date,Likes Count,Comments Count,Video URL,Video View Count,Short Code,Caption
2023-06-11 16:08:00,19828,216,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m82/8E4342063185303FA584453EBBA454A5_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=106&vs=1659540991137947_2401123938&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC84RTQzNDIwNjMxODUzMDNGQTU4NDQ1M0VCQkE0NTRBNV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGSk9EeFZKNFZmTDU0VURBTDJIX3hZcGZrdFhicV9FQUFBRhUCAsgBACgAGAAbABUAACawv7PekZHBPxUCKAJDMywXQHZYhysCDEoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCmhHC1wCe_EXxc02R2QQ_Q7MG59dzQpObfTXJ0r28iRw&oe=65C919A5&_nc_sid=bc0c2c,206768,CtWNIy9pgGL,"Sadhguru’s Candid Moments | April & May 2023

#Sadhguru #Moments #Glimpses #Month #Review"
2023-06-10 19:04:37,54099,251,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m82/C445738C5FD8AB735C650B9D93CB2EAF_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=102&vs=1451316072290262_1389544282&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DNDQ1NzM4QzVGRDhBQjczNUM2NTBCOUQ5M0NCMkVBRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKZWJBUlV3N1g0Tm0zWUVBQk9mNDBsMzJYNGRicV9FQUFBRhUCAsgBACgAGAAbABUAACae8qzmzpPzPxUCKAJDMywXQEUqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfB1rd-oC6gQ9jyHJcJfe3AsUy9HIcczi-s-W_xnYmG8sQ&oe=65C8A5D5&_nc_sid=bc0c2c,396756,CtT8q2wMwhG,"How Much to Eat For a Healthy Life?

#Sadhguru #Wisdom #Health #Diet #Food"
2023-06-08 12:30:02,60931,371,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m82/C54164F5C3361133588EE94968204F98_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=107&vs=1316951205839025_362472387&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DNTQxNjRGNUMzMzYxMTMzNTg4RUU5NDk2ODIwNEY5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIZ20teFFRUEJGZU5MMFhBRHU1ZW5vYkRKdHVicV9FQUFBRhUCAsgBACgAGAAbABUAACbYn8zWwYL0PxUCKAJDMywXQHn1U%2FfO2RcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfBkoH5WNJTgz_grOEoCe89vte_KLVbAudvZTpCfk8En8w&oe=65C8F36B&_nc_sid=bc0c2c,415245,CtOF1EphRGM,"The Man with an Empty Face: A Shiva Story

Sadhguru narrates the heartwarming story of a Shiva devotee, whose longing to take his ageing mother to Kashi was so intense that Shiva himself came in disguise to make it happen for them.

#Sadhguru #Story #Shiva #Devotion #Kashi #Death #Mystical"
2023-05-31 21:04:41,26878,228,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m82/71467B4E9B07DD56F293409A50D90283_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=104&vs=3901217803439823_1272974343&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83MTQ2N0I0RTlCMDdERDU2RjI5MzQwOUE1MEQ5MDI4M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dENl81eFRzbzUwQWJsd0RBT1M1WU00aTJEUW5icV9FQUFBRhUCAsgBACgAGAAbABUAACaAnIfajLvQQBUCKAJDMywXQFL3bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCfspJi13nBzcZvlphYNe91J-YBZfp-BTI-MSNfgoNXCg&oe=65C897A0&_nc_sid=bc0c2c,271768,Cs6aZF0vmuo,"What Makes You Joyful? 
@missmayim Asks @sadhguru 

@bialikbreakdown @jonathancohenofficial

#Sadhguru #MayimBialik #Wisdom #MentalHealthAwareness"
2023-05-31 18:11:33,29013,126,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m82/7A42474049E9549866CCABAEFF09C892_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=109&vs=136208309424872_1786527417&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83QTQyNDc0MDQ5RTk1NDk4NjZDQ0FCQUVGRjA5Qzg5Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBYWR5eFRNellkRGZhY0JBS3QzTFF5NHByd3JicV9FQUFBRhUCAsgBACgAGAAbABUAACaOsLOOzsW7PxUCKAJDMywXQDL3S8an754YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfDwowgdxSt31mTX98CehYYirumEgbbAf1nVADqIemjiGA&oe=65C91539&_nc_sid=bc0c2c,227288,Cs6Gp5_Nmo2,"Does Sadhguru Worry About Anything?

#Sadhguru #Wisdom #InnerEngineering"
2023-05-30 21:27:36,27475,176,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m82/C34E947003BCA03F40C8E71688B0FB98_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=107&vs=690033219554408_1811570030&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DMzRFOTQ3MDAzQkNBMDNGNDBDOEU3MTY4OEIwRkI5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dESXI2UlJOZkI2VTZoZ0NBS1RzN1R1WTBJQnFicV9FQUFBRhUCAsgBACgAGAAbABUAACak4s6Nh87fPxUCKAJDMywXQE3VP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfAzuhoBerr5SnlLvU714NPO_KMXQuwoc9daq8znCgKu6w&oe=65C8C1EC&_nc_sid=bc0c2c,327634,Cs3ym_fxWfj,"Can Music Transform Us? @harveymasonjr Asks @sadhguru 

@swerve_festival @recordingacademy 

#Sadhguru #Music #Wisdom #AlUla #Transformation"
2023-05-27 16:08:00,53131,203,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m82/F341EBFF1F9AC01497FF233D5E15F397_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=103&vs=1208154489846307_570721493&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9GMzQxRUJGRjFGOUFDMDE0OTdGRjIzM0Q1RTE1RjM5N192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHdTgxUlJHS0Y0UlZOTUNBQmtEQ09sdVBnUUFicV9FQUFBRhUCAsgBACgAGAAbABUAACao%2Fa%2Fjt7L0PxUCKAJDMywXQENiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfDTiQE0MG41iwncG__4q425kbMSdC01QQM8XhT8tBuQug&oe=65C8BDF1&_nc_sid=bc0c2c,407660,CsvlB0ePDJ6,"Sadhguru’s Favourite IPL Team?
Chris Gayle Asks

@chrisgayle333 @chennaiipl @mahi7781 

#Sadhguru #IPL #Cricket"
2023-05-26 21:04:44,32950,173,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m82/CB43D5FDEA6959886520D16CB7B8EFAB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=107&vs=227183060052456_1105277019&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9DQjQzRDVGREVBNjk1OTg4NjUyMEQxNkNCN0I4RUZBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPMnR4UlM2cEh0Z29YUURBTVhCRzBqMTZ2NFhicV9FQUFBRhUCAsgBACgAGAAbABUAACaEnKCQo4f6PxUCKAJDMywXQFBAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfA4QZ6G_ooauWPR0J15Mn7s6obShBhkLDw8NQBd-J2yEA&oe=65C8958A&_nc_sid=bc0c2c,399205,CstiYckR34k,"What Holds us Back from Success? @nyjah Huston Asks @sadhguru 

@swerve_festival 

#Sadhguru #Success #Wisdom #AlUla"
2023-05-24 18:52:16,118367,416,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m82/A949EDE7DEF5312280B7579F9DEE74BF_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=106&vs=238097878836305_351585786&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9BOTQ5RURFN0RFRjUzMTIyODBCNzU3OUY5REVFNzRCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGTkt5aFNoNUNCOXNFTURBQ3B3YnNFc20xQXZicV9FQUFBRhUCAsgBACgAGAAbABUAACaG2o%2B19%2FP3PxUCKAJDMywXQEbiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfBG3cQlDV_BdsDbuZJU91oqjaRn_4IveddmrHXux3YvOg&oe=65C90E7F&_nc_sid=bc0c2c,721964,CsoJxS3J-SB,"Wake Up Early or Stay Up Late – Which is Better?

#Sadhguru #Reels #Wisdom #WakeUp #EarlyMorning #LateNight #Choices #Routine"
2023-05-22 18:48:19,39562,1078,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m82/EC4C5B7055DD76145C7A08A164152B9A_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=107&vs=1306667193561467_610087615&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FQzRDNUI3MDU1REQ3NjE0NUM3QTA4QTE2NDE1MkI5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKNjlseFROM1M3TXNjd0FBRGxEOElXVHVZVTFicV9FQUFBRhUCAsgBACgAGAAbABUAACbottzX9%2FC5QBUCKAJDMywXQFT1T987ZFoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfAmFKQRNViQ27my10NtesU5fnq_GNOQPOsKMe5B6l77SQ&oe=65C89BD4&_nc_sid=bc0c2c,534172,Csi_m4FgCME,"How to Overcome Fear? @pedroscooby Asks @sadhguru 

@swerve_festival 

#Sadhguru #Wisdom #Surf #Sport #Fear #Risk"
2023-05-21 21:00:54,49630,239,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m82/05407CF3EF40E66AEEB6D6BC17F474BD_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=101&vs=1029150168065675_3204416035&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wNTQwN0NGM0VGNDBFNjZBRUVCNkQ2QkMxN0Y0NzRCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDNDN5aFJsQkxIdExPUUFBTUhKdU4zV1pXTWNicV9FQUFBRhUCAsgBACgAGAAbABUAACb4gZ%2B34vjyQBUCKAJDMywXQEmu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfDfWnxM4iT5Q9xYE9fTQ51WPMRIWu7Kpa9Fdya6vkbY5A&oe=65C8757E&_nc_sid=bc0c2c,445129,CsgqGYQrpLP,"What Time Does Sadhguru Wake Up?

Sadhguru shares his experience of how Yoga impacted his system, in this excerpt from the Sadhguru Exclusive series “The Science of Yogic Practices”. 

Get 14-day free access to Sadhguru Exclusive, the largest video catalog on Mysticism & Spirituality.

Visit: isha.sadhguru.org/SGX

#Sadhguru #Wisdom #Reels #Yoga #Practice #Yogi #Morning #WakingUp #SadhguruExclusive"
2023-05-20 19:38:06,35074,145,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m82/3B434B1AABDEA2C9F4E54C9A8EC5D382_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=108&vs=643110713848691_2310894556&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zQjQzNEIxQUFCREVBMkM5RjRFNTRDOUE4RUM1RDM4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dNV1VlaFFCcW9HYnVPa0NBSmVxMTJVZHd0TmlicV9FQUFBRhUCAsgBACgAGAAbABUAACb885fZkq2VQBUCKAJDMywXQEpMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCI2fKzqSzwbyJjil3qNs5wCZYoIIdsnF269_dDmI5ZOw&oe=65C8E132&_nc_sid=bc0c2c,437279,Csd7kgYuS9z,"Is Travel The Ultimate Teacher?

#Sadhguru #Travel #Reels #Wisdom #Children #Parenting #Upbringing 

@curly.tales @kamiya_jani"
2023-05-18 12:42:38,27432,139,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m82/B24B68BF4F03D2809BF395EB9DA5FFBA_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=100&vs=261986352858270_666320614&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CMjRCNjhCRjRGMDNEMjgwOUJGMzk1RUI5REE1RkZCQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFWUNzeFFpb2tDU0VtQURBTklRSDhibVFMOHJicV9FQUFBRhUCAsgBACgAGAAbABUAACaKwM%2Bc6u7DQBUCKAJDMywXQFVmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfCyyqFzglPtzOw7g7NZfPI8Y0fY2QFSNIzM-_c8SHJ1ZA&oe=65C8B078&_nc_sid=bc0c2c,321293,CsYCiyXp6s-,"Will Sadhguru Do Everything For His Devotees?

Sadhguru answers a volunteer’s question regarding his role in the life of his devotees and whether he would take care of every aspect of life for them.

Poornanga is an opportunity for one to live and grow in the lap of the Master and be a part of Sadhguru’s vision to craft a Conscious Planet. It is an opportunity to establish oneself in sadhana while playing a significant role in offering the spiritual possibility to the world.

isha.co/poornanga-ig

#Sadhguru #Poornanga #LimbsoftheUltimate #Guru #Volunteer #Devotee #IshaYogaCenter #Isha"
2023-05-16 11:31:22,38316,208,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m82/0246095795F460BB988B3FE9D2656ABE_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=104&vs=967223547802723_962052042&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wMjQ2MDk1Nzk1RjQ2MEJCOTg4QjNGRTlEMjY1NkFCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBcEd0aFJHcnY2R3Fpd0NBTVI4RWl3dXRCMS1icV9FQUFBRhUCAsgBACgAGAAbABUAACau25fikPb9PxUCKAJDMywXQFid0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfBznn5tMRU-heucVWzji6xt-3TbC0D5dnBuaMKldsAEQA&oe=65C8AA60&_nc_sid=bc0c2c,280713,CsSw9I_prPa,"What Made Shiva Grieve When Sati Died? | Sadhguru

Why did Shiva, who is known as the Lord of the Lords, grieve when his beloved wife Sati died? Sadhguru answers.

#Sadhguru #Shiva #Sati #Mahashivratri #Reels #Adiyogi #Shiv #Death #Grief #God"
2023-05-15 12:29:14,61533,337,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m82/954D27133C7FBCAF5EF9A21944CDAEB2_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=105&vs=1503777613486377_2145918344&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC85NTREMjcxMzNDN0ZCQ0FGNUVGOUEyMTk0NENEQUVCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJQ1hxUlFNeWZCSXRoa0dBUFR5S1RVR3lQc1JicV9FQUFBRhUCAsgBACgAGAAbABUAACa0luWa99zoPxUCKAJDMywXQIIZ3S8an74YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfA3w3t4SamhMDdLMI7kErz0T8FuY-effyrr6tD58XHgeg&oe=65C8AD57&_nc_sid=bc0c2c,644664,CsQSyGop8oP,"Insomnia: Causes and How To Deal With It

Sadhguru addresses the problem of insomnia and anxiety by probing deep beneath the surface.

#Sadhguru #Sleep #Insomnia #Anxiety #Wisdom"
2023-05-14 12:17:35,51105,214,https://instagram.fmaa2-3.fna.fbcdn.net/o1/v/t16/f1/m82/D74BA3C9A084BBB38C53AAFBAC60E8B2_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-3.fna.fbcdn.net&_nc_cat=100&vs=3074607766174549_567280686&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9ENzRCQTNDOUEwODRCQkIzOEM1M0FBRkJBQzYwRThCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dHekhyeFFVNTBKOVJhUUFBSkhuQVlya192a2RicV9FQUFBRhUCAsgBACgAGAAbABUAACbC7LCIwPKUQBUCKAJDMywXQEXIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfC2Z1moeejFUM91_mE8VnmfNYf5ZY3bRIHDfdGIb20hag&oe=65C88FCD&_nc_sid=bc0c2c,351845,CsNsii-BpD0,"The First Four Years: A Mother’s Crucial Role in a Child’s Development

#Sadhguru #Wisdom #Motherhood #MothersDay #Child #Upbringing #Mother"
2023-05-10 18:15:30,26768,168,https://instagram.fmaa2-2.fna.fbcdn.net/o1/v/t16/f1/m82/E443A01B8D096942149D22921FCD1E93_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-2.fna.fbcdn.net&_nc_cat=108&vs=1897522927284761_3870503375&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FNDQzQTAxQjhEMDk2OTQyMTQ5RDIyOTIxRkNEMUU5M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLZnBveFNtX1BrSWI3b0NBS0V1TFg5RkFleFdicV9FQUFBRhUCAsgBACgAGAAbABUAACa6m%2BvX6vTSPxUCKAJDMywXQFJ3bItDlYEYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfAMxcq4_IaZ7V0h-irJsiDVgQF1-cGvLFscIyReZY-gAw&oe=65C8A424&_nc_sid=bc0c2c,231106,CsECUYsrD-L,"How To Remove Impure Thoughts From My Mind?

#Sadhguru #Wisdom #Reels #Thoughts #Impure #Pure #Mind"
2023-05-09 13:07:15,174869,855,https://instagram.fmaa2-1.fna.fbcdn.net/o1/v/t16/f1/m82/584CFDBA02D5CD2FA6C77C65B1246495_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=instagram.fmaa2-1.fna.fbcdn.net&_nc_cat=101&vs=614340073708897_3907991121&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC81ODRDRkRCQTAyRDVDRDJGQTZDNzdDNjVCMTI0NjQ5NV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBRWhvaFNWY1ZtenRLUUVBTHVWSW1CMUpWZFRicV9FQUFBRhUCAsgBACgAGAAbABUAACaEk67cz8u%2BPxUCKAJDMywXQIOMQ5WBBiUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AfBM7WPP2OoSvu8OITzbhYBDOCkpXn85BBvLNwIm5VhCzA&oe=65C8EB81&_nc_sid=bc0c2c,1875185,CsA6WxfOsr6,"How To Handle Shame About Sexual Desires?

Sadhguru answers a seeker’s question on overcoming sexual desires. 

#Sadhguru #Desire #Sexuality"
